

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

 12885.00000  0.163566E-01  0.000000E+00 -0.316593E-02  0.000000E+00  0.453472E+00  -1000.000      0.000      4.299     859
 12900.00000  0.163653E-01  0.000000E+00 -0.316303E-02  0.000000E+00  0.453629E+00  -1000.000      0.000      4.304     860
 12915.00000  0.163739E-01  0.000000E+00 -0.316015E-02  0.000000E+00  0.453786E+00  -1000.000      0.000      4.305     861
 12930.00000  0.163825E-01  0.000000E+00 -0.315729E-02  0.000000E+00  0.453942E+00  -1000.000      0.000      4.306     862
 12945.00000  0.163912E-01  0.000000E+00 -0.315444E-02  0.000000E+00  0.454099E+00  -1000.000      0.000      4.308     863
 12960.00000  0.164017E-01  0.000000E+00 -0.315161E-02  0.000000E+00  0.454256E+00  -1000.000      0.000      4.313     864
 12975.00000  0.164132E-01  0.000000E+00 -0.314879E-02  0.000000E+00  0.454412E+00  -1000.000      0.000      4.313     865
 12990.00000  0.164229E-01  0.000000E+00 -0.314599E-02  0.000000E+00  0.454569E+00  -1000.000      0.000      4.314     866
 13005.00000  0.164325E-01  0.000000E+00 -0.314320E-02  0.000000E+00  0.454725E+00  -1000.000      0.000      4.316     867
 13020.00000  0.164434E-01  0.000000E+00 -0.314043E-02  0.000000E+00  0.454881E+00  -1000.000      0.000      4.318     868
 13035.00000  0.164537E-01  0.000000E+00 -0.313767E-02  0.000000E+00  0.455038E+00  -1000.000      0.000      4.320     869
 13050.00000  0.164651E-01  0.000000E+00 -0.313493E-02  0.000000E+00  0.455195E+00  -1000.000      0.000      4.322     870
 13065.00000  0.164768E-01  0.000000E+00 -0.313221E-02  0.000000E+00  0.455351E+00  -1000.000      0.000      4.324     871
 13080.00000  0.164848E-01  0.000000E+00 -0.312949E-02  0.000000E+00  0.455508E+00  -1000.000      0.000      4.325     872
 13095.00000  0.164927E-01  0.000000E+00 -0.312680E-02  0.000000E+00  0.455664E+00  -1000.000      0.000      4.329     873
 13110.00000  0.165006E-01  0.000000E+00 -0.312411E-02  0.000000E+00  0.455821E+00  -1000.000      0.000      4.329     874
 13125.00000  0.165086E-01  0.000000E+00 -0.312145E-02  0.000000E+00  0.455978E+00  -1000.000      0.000      4.330     875
 13140.00000  0.165165E-01  0.000000E+00 -0.311879E-02  0.000000E+00  0.456134E+00  -1000.000      0.000      4.333     876
 13155.00000  0.165243E-01  0.000000E+00 -0.311615E-02  0.000000E+00  0.456291E+00  -1000.000      0.000      4.334     877
 13170.00000  0.165322E-01  0.000000E+00 -0.311353E-02  0.000000E+00  0.456447E+00  -1000.000      0.000      4.335     878
 13185.00000  0.165399E-01  0.000000E+00 -0.311092E-02  0.000000E+00  0.456604E+00  -1000.000      0.000      4.336     879
 13200.00000  0.165477E-01  0.000000E+00 -0.310832E-02  0.000000E+00  0.456760E+00  -1000.000      0.000      4.336     880
 13215.00000  0.165553E-01  0.000000E+00 -0.310574E-02  0.000000E+00  0.456916E+00  -1000.000      0.000      4.338     881
 13230.00000  0.165629E-01  0.000000E+00 -0.310317E-02  0.000000E+00  0.457073E+00  -1000.000      0.000      4.340     882
 13245.00000  0.165705E-01  0.000000E+00 -0.310062E-02  0.000000E+00  0.457229E+00  -1000.000      0.000      4.343     883
 13260.00000  0.165779E-01  0.000000E+00 -0.309808E-02  0.000000E+00  0.457386E+00  -1000.000      0.000      4.343     884
 13275.00000  0.165854E-01  0.000000E+00 -0.309555E-02  0.000000E+00  0.457542E+00  -1000.000      0.000      4.346     885
 13290.00000  0.165928E-01  0.000000E+00 -0.309304E-02  0.000000E+00  0.457699E+00  -1000.000      0.000      4.346     886
 13305.00000  0.166002E-01  0.000000E+00 -0.309054E-02  0.000000E+00  0.457855E+00  -1000.000      0.000      4.346     887
 13320.00000  0.166076E-01  0.000000E+00 -0.308805E-02  0.000000E+00  0.458011E+00  -1000.000      0.000      4.346     888
 13335.00000  0.166148E-01  0.000000E+00 -0.308558E-02  0.000000E+00  0.458167E+00  -1000.000      0.000      4.349     889
 13350.00000  0.166220E-01  0.000000E+00 -0.308312E-02  0.000000E+00  0.458324E+00  -1000.000      0.000      4.349     890
 13365.00000  0.166292E-01  0.000000E+00 -0.308067E-02  0.000000E+00  0.458480E+00  -1000.000      0.000      4.349     891
 13380.00000  0.166363E-01  0.000000E+00 -0.307824E-02  0.000000E+00  0.458636E+00  -1000.000      0.000      4.353     892
 13395.00000  0.166435E-01  0.000000E+00 -0.307582E-02  0.000000E+00  0.458792E+00  -1000.000      0.000      4.354     893
 13410.00000  0.166508E-01  0.000000E+00 -0.307342E-02  0.000000E+00  0.458949E+00  -1000.000      0.000      4.354     894
 13425.00000  0.166582E-01  0.000000E+00 -0.307102E-02  0.000000E+00  0.459105E+00  -1000.000      0.000      4.354     895
 13440.00000  0.166658E-01  0.000000E+00 -0.306864E-02  0.000000E+00  0.459261E+00  -1000.000      0.000      4.356     896
 13455.00000  0.166799E-01  0.000000E+00 -0.306628E-02  0.000000E+00  0.459417E+00  -1000.000      0.000      4.359     897
 13470.00000  0.166948E-01  0.000000E+00 -0.306392E-02  0.000000E+00  0.459574E+00  -1000.000      0.000      4.359     898
 13485.00000  0.167146E-01  0.000000E+00 -0.306158E-02  0.000000E+00  0.459729E+00  -1000.000      0.000      4.359     899
 13500.00000  0.167315E-01  0.000000E+00 -0.305925E-02  0.000000E+00  0.459885E+00  -1000.000      0.000      4.360     900
 13515.00000  0.167569E-01  0.000000E+00 -0.305694E-02  0.000000E+00  0.460039E+00  -1000.000      0.000      4.349     901
 13530.00000  0.167860E-01  0.000000E+00 -0.305463E-02  0.000000E+00  0.460192E+00  -1000.000      0.000      4.341     902
 13545.00000  0.168256E-01  0.000000E+00 -0.305234E-02  0.000000E+00  0.460344E+00  -1000.000      0.000      4.334     903
 13560.00000  0.168703E-01  0.000000E+00 -0.305006E-02  0.000000E+00  0.460494E+00  -1000.000      0.000      4.323     904
 13575.00000  0.169241E-01  0.000000E+00 -0.304779E-02  0.000000E+00  0.460642E+00  -1000.000      0.000      4.310     905
 13590.00000  0.169802E-01  0.000000E+00 -0.304554E-02  0.000000E+00  0.460789E+00  -1000.000      0.000      4.304     906
 13605.00000  0.170449E-01  0.000000E+00 -0.304330E-02  0.000000E+00  0.460935E+00  -1000.000      0.000      4.298     907
 13620.00000  0.171215E-01  0.000000E+00 -0.304107E-02  0.000000E+00  0.461079E+00  -1000.000      0.000      4.290     908
 13635.00000  0.172054E-01  0.000000E+00 -0.303885E-02  0.000000E+00  0.461222E+00  -1000.000      0.000      4.279     909
 13650.00000  0.172945E-01  0.000000E+00 -0.303664E-02  0.000000E+00  0.461365E+00  -1000.000      0.000      4.274     910
 13665.00000  0.173917E-01  0.000000E+00 -0.303445E-02  0.000000E+00  0.461507E+00  -1000.000      0.000      4.270     911
 13680.00000  0.174959E-01  0.000000E+00 -0.303227E-02  0.000000E+00  0.461647E+00  -1000.000      0.000      4.264     912
 13695.00000  0.176038E-01  0.000000E+00 -0.303009E-02  0.000000E+00  0.461787E+00  -1000.000      0.000      4.259     913
 13710.00000  0.177172E-01  0.000000E+00 -0.302794E-02  0.000000E+00  0.461927E+00  -1000.000      0.000      4.258     914
 13725.00000  0.178310E-01  0.000000E+00 -0.302579E-02  0.000000E+00  0.462067E+00  -1000.000      0.000      4.258     915
 13740.00000  0.179527E-01  0.000000E+00 -0.302365E-02  0.000000E+00  0.462206E+00  -1000.000      0.000      4.254     916
 13755.00000  0.180716E-01  0.000000E+00 -0.302153E-02  0.000000E+00  0.462344E+00  -1000.000      0.000      4.253     917
 13770.00000  0.181921E-01  0.000000E+00 -0.301942E-02  0.000000E+00  0.462483E+00  -1000.000      0.000      4.252     918
 13785.00000  0.183250E-01  0.000000E+00 -0.301731E-02  0.000000E+00  0.462621E+00  -1000.000      0.000      4.252     919
 13800.00000  0.184565E-01  0.000000E+00 -0.301522E-02  0.000000E+00  0.462759E+00  -1000.000      0.000      4.250     920
 13815.00000  0.185881E-01  0.000000E+00 -0.301315E-02  0.000000E+00  0.462897E+00  -1000.000      0.000      4.248     921
 13830.00000  0.187192E-01  0.000000E+00 -0.301108E-02  0.000000E+00  0.463034E+00  -1000.000      0.000      4.247     922
 13845.00000  0.188500E-01  0.000000E+00 -0.300902E-02  0.000000E+00  0.463171E+00  -1000.000      0.000      4.246     923
 13860.00000  0.189812E-01  0.000000E+00 -0.300698E-02  0.000000E+00  0.463307E+00  -1000.000      0.000      4.245     924
 13875.00000  0.191087E-01  0.000000E+00 -0.300494E-02  0.000000E+00  0.463444E+00  -1000.000      0.000      4.244     925
 13890.00000  0.192290E-01  0.000000E+00 -0.300292E-02  0.000000E+00  0.463580E+00  -1000.000      0.000      4.245     926
 13905.00000  0.193528E-01  0.000000E+00 -0.300091E-02  0.000000E+00  0.463717E+00  -1000.000      0.000      4.246     927
 13920.00000  0.194711E-01  0.000000E+00 -0.299890E-02  0.000000E+00  0.463853E+00  -1000.000      0.000      4.248     928
 13935.00000  0.195625E-01  0.000000E+00 -0.299691E-02  0.000000E+00  0.463989E+00  -1000.000      0.000      4.249     929
 13950.00000  0.196436E-01  0.000000E+00 -0.299493E-02  0.000000E+00  0.464126E+00  -1000.000      0.000      4.250     930
 13965.00000  0.197014E-01  0.000000E+00 -0.299296E-02  0.000000E+00  0.464262E+00  -1000.000      0.000      4.251     931
 13980.00000  0.197765E-01  0.000000E+00 -0.299100E-02  0.000000E+00  0.464398E+00  -1000.000      0.000      4.250     932
 13995.00000  0.198521E-01  0.000000E+00 -0.298906E-02  0.000000E+00  0.464535E+00  -1000.000      0.000      4.255     933
 14010.00000  0.199195E-01  0.000000E+00 -0.298712E-02  0.000000E+00  0.464672E+00  -1000.000      0.000      4.258     934
 14025.00000  0.200062E-01  0.000000E+00 -0.298519E-02  0.000000E+00  0.464809E+00  -1000.000      0.000      4.261     935
 14040.00000  0.200860E-01  0.000000E+00 -0.298327E-02  0.000000E+00  0.464947E+00  -1000.000      0.000      4.269     936
 14055.00000  0.201460E-01  0.000000E+00 -0.298137E-02  0.000000E+00  0.465086E+00  -1000.000      0.000      4.275     937
 14070.00000  0.202129E-01  0.000000E+00 -0.297947E-02  0.000000E+00  0.465225E+00  -1000.000      0.000      4.278     938
 14085.00000  0.202684E-01  0.000000E+00 -0.297758E-02  0.000000E+00  0.465364E+00  -1000.000      0.000      4.282     939
 14100.00000  0.203113E-01  0.000000E+00 -0.297571E-02  0.000000E+00  0.465504E+00  -1000.000      0.000      4.286     940
 14115.00000  0.203435E-01  0.000000E+00 -0.297384E-02  0.000000E+00  0.465644E+00  -1000.000      0.000      4.291     941
 14130.00000  0.203662E-01  0.000000E+00 -0.297198E-02  0.000000E+00  0.465785E+00  -1000.000      0.000      4.293     942
 14145.00000  0.203924E-01  0.000000E+00 -0.297014E-02  0.000000E+00  0.465925E+00  -1000.000      0.000      4.296     943
 14160.00000  0.204188E-01  0.000000E+00 -0.296830E-02  0.000000E+00  0.466067E+00  -1000.000      0.000      4.303     944
 14175.00000  0.204336E-01  0.000000E+00 -0.296648E-02  0.000000E+00  0.466208E+00  -1000.000      0.000      4.306     945
 14190.00000  0.204468E-01  0.000000E+00 -0.296466E-02  0.000000E+00  0.466350E+00  -1000.000      0.000      4.307     946
 14205.00000  0.204611E-01  0.000000E+00 -0.296285E-02  0.000000E+00  0.466491E+00  -1000.000      0.000      4.309     947
 14220.00000  0.204752E-01  0.000000E+00 -0.296105E-02  0.000000E+00  0.466633E+00  -1000.000      0.000      4.311     948
 14235.00000  0.204886E-01  0.000000E+00 -0.295927E-02  0.000000E+00  0.466775E+00  -1000.000      0.000      4.316     949
 14250.00000  0.205018E-01  0.000000E+00 -0.295749E-02  0.000000E+00  0.466918E+00  -1000.000      0.000      4.317     950
 14265.00000  0.205148E-01  0.000000E+00 -0.295572E-02  0.000000E+00  0.467060E+00  -1000.000      0.000      4.319     951
 14280.00000  0.205285E-01  0.000000E+00 -0.295396E-02  0.000000E+00  0.467202E+00  -1000.000      0.000      4.321     952
 14295.00000  0.205412E-01  0.000000E+00 -0.295221E-02  0.000000E+00  0.467345E+00  -1000.000      0.000      4.325     953
 14310.00000  0.205541E-01  0.000000E+00 -0.295047E-02  0.000000E+00  0.467488E+00  -1000.000      0.000      4.326     954
 14325.00000  0.205655E-01  0.000000E+00 -0.294874E-02  0.000000E+00  0.467631E+00  -1000.000      0.000      4.328     955
 14340.00000  0.205774E-01  0.000000E+00 -0.294702E-02  0.000000E+00  0.467774E+00  -1000.000      0.000      4.329     956
 14355.00000  0.205896E-01  0.000000E+00 -0.294531E-02  0.000000E+00  0.467917E+00  -1000.000      0.000      4.333     957
 14370.00000  0.205992E-01  0.000000E+00 -0.294360E-02  0.000000E+00  0.468060E+00  -1000.000      0.000      4.334     958
 14385.00000  0.206098E-01  0.000000E+00 -0.294191E-02  0.000000E+00  0.468203E+00  -1000.000      0.000      4.336     959
 14400.00000  0.206181E-01  0.000000E+00 -0.294022E-02  0.000000E+00  0.468346E+00  -1000.000      0.000      4.339     960
 14415.00000  0.206263E-01  0.000000E+00 -0.293855E-02  0.000000E+00  0.468489E+00  -1000.000      0.000      4.340     961
 14430.00000  0.206343E-01  0.000000E+00 -0.293688E-02  0.000000E+00  0.468632E+00  -1000.000      0.000      4.341     962
 14445.00000  0.206421E-01  0.000000E+00 -0.293521E-02  0.000000E+00  0.468775E+00  -1000.000      0.000      4.343     963
 14460.00000  0.206499E-01  0.000000E+00 -0.293355E-02  0.000000E+00  0.468918E+00  -1000.000      0.000      4.346     964
 14475.00000  0.206575E-01  0.000000E+00 -0.293189E-02  0.000000E+00  0.469061E+00  -1000.000      0.000      4.348     965
 14490.00000  0.206647E-01  0.000000E+00 -0.293024E-02  0.000000E+00  0.469203E+00  -1000.000      0.000      4.348     966
 14505.00000  0.206720E-01  0.000000E+00 -0.292859E-02  0.000000E+00  0.469346E+00  -1000.000      0.000      4.349     967
 14520.00000  0.206833E-01  0.000000E+00 -0.292695E-02  0.000000E+00  0.469489E+00  -1000.000      0.000      4.351     968
 14535.00000  0.206938E-01  0.000000E+00 -0.292531E-02  0.000000E+00  0.469632E+00  -1000.000      0.000      4.355     969
 14550.00000  0.207038E-01  0.000000E+00 -0.292368E-02  0.000000E+00  0.469775E+00  -1000.000      0.000      4.355     970
 14565.00000  0.207145E-01  0.000000E+00 -0.292205E-02  0.000000E+00  0.469918E+00  -1000.000      0.000      4.356     971
 14580.00000  0.207250E-01  0.000000E+00 -0.292043E-02  0.000000E+00  0.470061E+00  -1000.000      0.000      4.359     972
 14595.00000  0.207353E-01  0.000000E+00 -0.291881E-02  0.000000E+00  0.470203E+00  -1000.000      0.000      4.359     973
 14610.00000  0.207455E-01  0.000000E+00 -0.291720E-02  0.000000E+00  0.470346E+00  -1000.000      0.000      4.360     974
 14625.00000  0.207557E-01  0.000000E+00 -0.291559E-02  0.000000E+00  0.470489E+00  -1000.000      0.000      4.362     975
 14640.00000  0.207661E-01  0.000000E+00 -0.291399E-02  0.000000E+00  0.470632E+00  -1000.000      0.000      4.365     976
 14655.00000  0.207768E-01  0.000000E+00 -0.291239E-02  0.000000E+00  0.470775E+00  -1000.000      0.000      4.365     977
 14670.00000  0.207870E-01  0.000000E+00 -0.291080E-02  0.000000E+00  0.470917E+00  -1000.000      0.000      4.365     978
 14685.00000  0.207979E-01  0.000000E+00 -0.290921E-02  0.000000E+00  0.471060E+00  -1000.000      0.000      4.366     979
 14700.00000  0.208082E-01  0.000000E+00 -0.290763E-02  0.000000E+00  0.471203E+00  -1000.000      0.000      4.368     980
 14715.00000  0.208174E-01  0.000000E+00 -0.290605E-02  0.000000E+00  0.471345E+00  -1000.000      0.000      4.369     981
 14730.00000  0.208264E-01  0.000000E+00 -0.290447E-02  0.000000E+00  0.471488E+00  -1000.000      0.000      4.370     982
 14745.00000  0.208363E-01  0.000000E+00 -0.290290E-02  0.000000E+00  0.471630E+00  -1000.000      0.000      4.371     983
 14760.00000  0.208458E-01  0.000000E+00 -0.290134E-02  0.000000E+00  0.471773E+00  -1000.000      0.000      4.372     984
 14775.00000  0.208551E-01  0.000000E+00 -0.289978E-02  0.000000E+00  0.471916E+00  -1000.000      0.000      4.374     985
 14790.00000  0.208654E-01  0.000000E+00 -0.289822E-02  0.000000E+00  0.472058E+00  -1000.000      0.000      4.374     986
 14805.00000  0.208754E-01  0.000000E+00 -0.289667E-02  0.000000E+00  0.472201E+00  -1000.000      0.000      4.375     987
 14820.00000  0.208856E-01  0.000000E+00 -0.289513E-02  0.000000E+00  0.472342E+00  -1000.000      0.000      4.372     988
 14835.00000  0.208952E-01  0.000000E+00 -0.289359E-02  0.000000E+00  0.472485E+00  -1000.000      0.000      4.376     989
 14850.00000  0.209051E-01  0.000000E+00 -0.289205E-02  0.000000E+00  0.472627E+00  -1000.000      0.000      4.377     990
 14865.00000  0.209150E-01  0.000000E+00 -0.289052E-02  0.000000E+00  0.472769E+00  -1000.000      0.000      4.379     991
 14880.00000  0.209213E-01  0.000000E+00 -0.288899E-02  0.000000E+00  0.472912E+00  -1000.000      0.000      4.379     992
 14895.00000  0.209388E-01  0.000000E+00 -0.288747E-02  0.000000E+00  0.473054E+00  -1000.000      0.000      4.381     993
 14910.00000  0.209561E-01  0.000000E+00 -0.288595E-02  0.000000E+00  0.473196E+00  -1000.000      0.000      4.382     994
 14925.00000  0.209769E-01  0.000000E+00 -0.288443E-02  0.000000E+00  0.473339E+00  -1000.000      0.000      4.384     995
 14940.00000  0.209982E-01  0.000000E+00 -0.288292E-02  0.000000E+00  0.473481E+00  -1000.000      0.000      4.384     996
 14955.00000  0.210221E-01  0.000000E+00 -0.288142E-02  0.000000E+00  0.473623E+00  -1000.000      0.000      4.381     997
 14970.00000  0.210524E-01  0.000000E+00 -0.287992E-02  0.000000E+00  0.473764E+00  -1000.000      0.000      4.375     998
 14985.00000  0.210830E-01  0.000000E+00 -0.287842E-02  0.000000E+00  0.473904E+00  -1000.000      0.000      4.369     999
 15000.00000  0.211142E-01  0.000000E+00 -0.287693E-02  0.000000E+00  0.474043E+00  -1000.000      0.000      4.365    1000
